ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
218000033,"01/10/2021, 11:10:00 pm","01/15/2021, 5:50:47 am",PALO ALTO,CA,94306,500 Block VISTA AV,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 16:21:00
218000037,"01/11/2021, 7:05:00 pm","01/15/2021, 5:50:50 am",PALO ALTO,CA,94303,700 Block COASTLAND DR,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-12 12:22:00
210000130,"01/13/2021, 1:15:00 pm","01/15/2021, 5:52:48 am",PALO ALTO,CA,94301,300 Block SANTA RITA AV,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-13 10:00:00
210000128,"01/13/2021, 11:04:00 am","01/15/2021, 5:52:47 am",PALO ALTO,CA,94303,800 Block ELBRIDGE WAY,RMS: THEFT GRAND ATT/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND ATT/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-13 04:04:00
210000127,"01/13/2021, 11:30:00 am","01/15/2021, 5:52:47 am",PALO ALTO,CA,94303,2400 Block LOUIS RD,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-13 04:30:00
210000062,"01/06/2021, 6:00:00 am","01/15/2021, 5:52:15 am",PALO ALTO,CA,94306,3100 Block MIDDLEFIELD RD,RMS: BURGLARY/COMMERCIAL,Breaking & Entering,BURGLARY/COMMERCIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-06 10:32:00
210000061,"01/06/2021, 2:30:00 am","01/15/2021, 5:52:14 am",PALO ALTO,CA,94306,3100 Block MIDDLEFIELD RD,RMS: BURGLARY/COMMERCIAL,Breaking & Entering,BURGLARY/COMMERCIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-06 10:35:00
210000044,"01/02/2021, 3:05:00 am","01/27/2021, 3:05:16 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: BATTERY/FELONY,Other,BATTERY/FELONY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 22:00:00
210000138,"01/14/2021, 3:08:00 am","01/15/2021, 5:52:49 am",PALO ALTO,CA,94306,100 Block FERNE AV,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-13 20:08:00
210000133,"01/13/2021, 9:45:00 pm","01/15/2021, 5:52:49 am",PALO ALTO,CA,94303,1100 Block NEWELL RD,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-13 14:45:00
210000125,"01/12/2021, 7:30:00 pm","01/14/2021, 5:25:07 am",PALO ALTO,CA,94301,500 Block HIGH ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-12 12:30:00
210000123,"01/12/2021, 5:10:00 pm","01/14/2021, 5:25:06 am",PALO ALTO,CA,94301,800 Block EL CAMINO REAL,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-12 10:10:00
210000122,"01/11/2021, 11:24:00 pm","01/14/2021, 5:25:06 am",PALO ALTO,CA,94306,400 Block CESANO CT,RMS: IDENTITY THEFT/MISC.,Proactive Policing,IDENTITY THEFT/MISC.</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-12 10:12:00
210000120,"01/12/2021, 7:38:00 am","01/14/2021, 5:25:06 am",PALO ALTO,CA,94306,1700 Block PARK BLVD,RMS: N&D/UNDER INFLUENCE,Quality of Life,N&D/UNDER INFLUENCE</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-12 00:38:00
210000087,"01/08/2021, 6:30:00 pm","01/14/2021, 5:24:58 am",PALO ALTO,CA,94303,3900 Block GROVE AV**,RMS: ELDER ABUSE/FINANCIAL,Other,ELDER ABUSE/FINANCIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 11:30:00
210000075,"01/03/2021, 7:00:00 am","01/14/2021, 5:24:56 am",PALO ALTO,CA,94301,1200 Block FOREST AV,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 12:56:00
210000073,"01/03/2021, 3:14:00 pm","01/14/2021, 5:24:55 am",PALO ALTO,CA,94301,700 Block CHANNING AV,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 11:48:00
210000070,"01/07/2021, 2:00:00 pm","01/14/2021, 5:24:55 am",PALO ALTO,CA,94303,1000 Block E MEADOW CIR,RMS: BURGLARY/COMMERCIAL,Breaking & Entering,BURGLARY/COMMERCIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 09:13:00
210000063,"01/06/2021, 7:17:00 pm","01/14/2021, 5:24:53 am",PALO ALTO,CA,.,UNKNOWN,RMS: MISSING ADULT/MISC,Other,MISSING ADULT/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-06 12:17:00
210000050,"01/03/2021, 10:49:00 am","01/14/2021, 5:24:51 am",PALO ALTO,CA,94306,2500 Block EL CAMINO REAL,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 09:07:00
210000049,"01/05/2021, 3:28:00 pm","01/14/2021, 5:24:51 am",PALO ALTO,CA,94306,700 Block KENDALL AV,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 08:28:00
210000119,"01/11/2021, 10:58:00 pm","01/13/2021, 5:15:06 am",PALO ALTO,CA,94303,3600 Block LOUIS RD,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-11 15:58:00
210000117,"01/06/2021, 10:15:00 pm","01/13/2021, 5:15:06 am",PALO ALTO,CA,94306,2700 Block BYRON ST,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-11 12:03:00
210000116,"01/08/2021, 3:00:00 am","01/13/2021, 5:15:05 am",PALO ALTO,CA,94303,2400 Block W BAYSHORE RD,RMS: THEFT GRAND/FROM AUTO,Theft from Vehicle,THEFT GRAND/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-11 11:58:00
210000113,"01/11/2021, 2:25:00 pm","01/13/2021, 5:15:05 am",PALO ALTO,CA,94301,400 Block HAWTHORNE AV,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-11 10:00:00
210000112,"01/11/2021, 3:30:00 am","01/13/2021, 5:15:04 am",PALO ALTO,CA,94306,4000 Block MANZANA LN,RMS: ELDER ABUSE/PHYSICAL,Other,ELDER ABUSE/PHYSICAL</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-10 20:46:00
210000109,"01/11/2021, 12:00:00 am","01/13/2021, 5:15:04 am",PALO ALTO,CA,94306,300 Block CURTNER AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-10 18:00:00
210000108,"01/10/2021, 7:00:00 am","01/13/2021, 5:15:03 am",PALO ALTO,CA,94303,2100 Block BARBARA DR,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 16:25:00
210000106,"01/10/2021, 2:50:00 pm","01/13/2021, 5:15:03 am",PALO ALTO,CA,94301,1 Block ENCINA AV,RMS: PENAL CODE/MISC,Other,PENAL CODE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 08:49:00
210000105,"01/09/2021, 11:30:00 pm","01/13/2021, 5:15:02 am",PALO ALTO,CA,94306,4300 Block EL CAMINO REAL,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 08:30:00
210000102,"01/10/2021, 2:16:00 am","01/13/2021, 5:15:01 am",PALO ALTO,CA,94303,800 Block CLARA DR,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 19:16:00
210000101,"01/10/2021, 2:10:00 am","01/13/2021, 5:15:01 am",PALO ALTO,CA,94301,UNIVERSITY AV & WAVERLEY ST,RMS: ARSON/MISC,Other,ARSON/MISC</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-09 19:10:00
210000100,"01/10/2021, 2:00:00 am","01/13/2021, 5:15:00 am",PALO ALTO,CA,94301,300 Block UNIVERSITY AV,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-09 19:00:00
210000098,"01/09/2021, 8:40:00 pm","01/13/2021, 5:14:59 am",PALO ALTO,CA,94301,900 Block ADDISON AV,RMS: UNATTENDED DEATH/MISC,Other,UNATTENDED DEATH/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 14:40:00
210000097,"01/08/2021, 12:00:00 am","01/13/2021, 5:14:58 am",PALO ALTO,CA,94306,400 Block SAN ANTONIO RD,RMS: VANDALISM/MISDEMEANOR,Property Crime,VANDALISM/MISDEMEANOR</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 10:40:00
210000096,"01/09/2021, 1:40:00 pm","01/13/2021, 5:14:58 am",PALO ALTO,CA,94304,1100 Block WELCH RD,RMS: MISSING ADULT/MISC,Other,MISSING ADULT/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 06:40:00
210000095,"01/09/2021, 12:43:00 pm","01/13/2021, 5:14:57 am",PALO ALTO,CA,94306,1900 Block EL CAMINO REAL,RMS: BATTERY/PEACE OFFICER,Assault,BATTERY/PEACE OFFICER</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 05:43:00
210000094,"01/09/2021, 1:00:00 pm","01/13/2021, 5:14:57 am",PALO ALTO,CA,94304,300 Block PASTEUR DR,RMS: PENAL CODE/FALSE INFO TO POLIC,Quality of Life,PENAL CODE/FALSE INFO TO POLIC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-09 06:04:00
210000091,"01/09/2021, 4:16:00 am","01/13/2021, 5:14:55 am",PALO ALTO,CA,94301,HAMILTON AV & WAVERLEY ST,RMS: ACCIDENT MINOR INJURY,Traffic,ACCIDENT MINOR INJURY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 21:16:00
210000085,"01/08/2021, 6:15:00 pm","01/13/2021, 5:15:52 am",PALO ALTO,CA,94301,1300 Block PITMAN AV,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 11:15:00
210000084,"01/08/2021, 4:45:00 pm","01/13/2021, 5:15:51 am",PALO ALTO,CA,94301,1 Block ENCINA AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-08 10:01:00
210000083,"01/05/2021, 10:00:00 pm","01/13/2021, 5:15:51 am",PALO ALTO,CA,94304,1300 Block OAK CREEK DR,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 09:04:00
210000082,"01/08/2021, 2:50:00 pm","01/13/2021, 5:15:51 am",PALO ALTO,CA,94301,400 Block ALMA ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 07:58:00
210000039,"01/04/2021, 10:00:00 pm","01/13/2021, 5:15:46 am",PALO ALTO,CA,94303,OREGON EXPY & ROSS RD,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 15:00:00
210000038,"01/04/2021, 8:12:00 pm","01/13/2021, 5:15:46 am",PALO ALTO,CA,94303,2100 Block E BAYSHORE RD,RMS: MISDEMEANOR/HIT & RUN,Traffic,MISDEMEANOR/HIT & RUN</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 13:12:00
210000111,"01/11/2021, 1:38:00 am","01/12/2021, 5:20:02 am",PALO ALTO,CA,94301,LYTTON AV & EMERSON ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 18:38:00
210000104,"01/10/2021, 12:20:00 am","01/12/2021, 5:20:02 am",PALO ALTO,CA,94306,4300 Block EL CAMINO REAL,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 07:38:00
210000099,"01/05/2021, 7:00:00 am","01/12/2021, 5:20:02 am",PALO ALTO,CA,94022,3800 Block PAGE MILL RD,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 16:45:00
210000093,"01/09/2021, 10:00:00 am","01/12/2021, 5:20:01 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: F&W/BRANDISHING,Other,F&W/BRANDISHING</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-09 03:23:00
210000092,"01/09/2021, 8:51:00 am","01/12/2021, 5:20:01 am",STANFORD,CA,94305,ARBORETUM RD & PALM DR,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 01:51:00
210000089,"01/08/2021, 9:50:00 pm","01/12/2021, 5:20:01 am",PALO ALTO,CA,94306,300 Block COLLEGE AV,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 14:50:00
210000088,"01/08/2021, 8:57:00 pm","01/12/2021, 5:20:01 am",PALO ALTO,CA,94306,4100 Block WILKIE WAY,RMS: VEHICLE/ABANDONED,Traffic,VEHICLE/ABANDONED</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-08 13:57:00
210000081,"01/08/2021, 3:00:00 pm","01/12/2021, 5:20:00 am",PALO ALTO,CA,94303,1000 Block TANLAND DR,RMS: TRAFFIC/STOLEN/LOST PLATE,Traffic,TRAFFIC/STOLEN/LOST PLATE</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-08 08:00:00
210000080,"01/08/2021, 2:50:00 pm","01/12/2021, 5:20:00 am",PALO ALTO,CA,94306,2600 Block MIDDLEFIELD RD,RMS: ACCIDENT MINOR INJURY,Traffic,ACCIDENT MINOR INJURY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 07:50:00
210000078,"01/08/2021, 2:29:00 am","01/12/2021, 5:20:00 am",PALO ALTO,CA,94303,2700 Block RANDERS CT,RMS: BURGLARY ATTEMPT/RESIDENTIAL,Breaking & Entering,BURGLARY ATTEMPT/RESIDENTIAL</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-07 19:33:00
210000077,"01/08/2021, 1:22:00 am","01/12/2021, 5:20:00 am",PALO ALTO,CA,94304,2900 Block ALEXIS DR,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 18:22:00
210000076,"01/06/2021, 5:00:00 pm","01/12/2021, 5:20:00 am",PALO ALTO,CA,94303,2900 Block GREER RD,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-07 13:41:00
210000067,"01/07/2021, 12:45:00 am","01/12/2021, 5:19:59 am",PALO ALTO,CA,94306,3400 Block ALMA ST,RMS: BATTERY/SIMPLE,Assault,BATTERY/SIMPLE</br><b>Disposition: </b> ARREST/CITE-ADULT-FSD<br /><b>Report Date: </b>2021-01-06 17:55:00
210000036,"01/04/2021, 7:30:00 pm","01/12/2021, 5:21:06 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: ACCIDENT MINOR INJURY,Traffic,ACCIDENT MINOR INJURY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 12:30:00
210000024,"01/03/2021, 8:00:00 pm","01/12/2021, 5:21:02 am",PALO ALTO,CA,94301,2500 Block ALMA ST,RMS: PENAL CODE/TRESPASS,Property Crime,PENAL CODE/TRESPASS</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-03 13:00:00
210000011,"01/02/2021, 4:40:00 am","01/12/2021, 5:20:57 am",PALO ALTO,CA,.,HWY 101 N & UNIVERSITY AV,RMS: PENAL CODE/FALSE INFO TO POLIC,Quality of Life,PENAL CODE/FALSE INFO TO POLIC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-01 21:40:00
210000068,"01/07/2021, 7:24:00 am","01/08/2021, 5:53:03 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 00:24:00
210000066,"01/06/2021, 9:45:00 pm","01/08/2021, 5:53:03 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: THEFT GRAND/SHOPLIFT,Theft,THEFT GRAND/SHOPLIFT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-06 17:02:00
210000065,"01/02/2021, 9:22:00 am","01/08/2021, 5:53:03 am",PALO ALTO,CA,94306,1500 Block MARIPOSA AV,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-06 16:35:00
210000058,"01/06/2021, 2:07:00 am","01/08/2021, 5:53:02 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: N&D/UNDER INFLUENCE,Quality of Life,N&D/UNDER INFLUENCE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 19:17:00
210000055,"01/05/2021, 9:47:00 pm","01/08/2021, 5:53:02 am",PALO ALTO,CA,94301,400 Block BRYANT ST,RMS: ARSON/MISC,Other,ARSON/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 14:47:00
210000012,"01/02/2021, 11:20:00 am","01/08/2021, 5:52:51 am",PALO ALTO,CA,94306,1800 Block EL CAMINO REAL,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-02 04:20:00
210000034,"01/04/2021, 4:10:00 pm","01/07/2021, 5:36:43 am",PALO ALTO,CA,94303,2400 Block W BAYSHORE RD,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 09:10:00
210000057,"01/05/2021, 10:46:00 pm","01/07/2021, 5:36:47 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 15:46:00
210000054,"01/05/2021, 7:18:00 pm","01/07/2021, 5:36:47 am",PALO ALTO,CA,94301,300 Block POE ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 12:18:00
210000051,"01/05/2021, 6:00:00 pm","01/07/2021, 5:36:46 am",PALO ALTO,CA,94306,4000 Block SECOND ST,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 11:00:00
210000048,"01/02/2021, 10:00:00 pm","01/07/2021, 5:36:46 am",PALO ALTO,CA,94306,2700 Block BYRON ST,RMS: SUICIDE ADULT/MISC,Emergency,SUICIDE ADULT/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 06:48:00
210000045,"01/05/2021, 3:57:00 am","01/07/2021, 5:36:45 am",PALO ALTO,CA,94301,UNIVERSITY AV & WEBSTER ST,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 21:12:00
210000042,"01/04/2021, 7:04:00 pm","01/07/2021, 5:36:44 am",PALO ALTO,CA,94303,UNIVERSITY AV & WOODLAND AV,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 12:04:00
218000007,"01/02/2021, 5:00:00 pm","01/06/2021, 5:47:07 am",PALO ALTO,CA,94301,100 Block KINGSLEY AV,RMS: THEFT GRAND/BIKE/BIKE PARTS,Theft,THEFT GRAND/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-02 23:06:00
218000005,"01/02/2021, 3:00:00 pm","01/06/2021, 5:47:06 am",PALO ALTO,CA,.,.,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-03 11:40:00
218000004,"01/02/2021, 7:00:00 am","01/06/2021, 5:47:06 am",PALO ALTO,CA,94306,3600 Block EL CAMINO REAL,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-02 10:40:00
210000009,"01/02/2021, 3:20:00 am","01/06/2021, 5:46:57 am",PALO ALTO,CA,94301,EMBARCADERO RD & HWY 101,RMS: TRAFFIC/SUSPENDED LICENSE,Traffic,TRAFFIC/SUSPENDED LICENSE</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-01 20:31:00
210000047,"01/05/2021, 6:04:00 am","01/06/2021, 5:47:05 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 23:04:00
210000046,"01/05/2021, 5:51:00 am","01/06/2021, 5:47:05 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: VEHICLE/TAMPERING,Property Crime,VEHICLE/TAMPERING</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-04 22:51:00
210000043,"01/05/2021, 4:11:00 am","01/06/2021, 5:47:04 am",PALO ALTO,CA,94301,100 Block EMBARCADERO RD,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 21:11:00
210000041,"01/04/2021, 11:53:00 pm","01/06/2021, 5:47:04 am",PALO ALTO,CA,94306,4100 Block WISTERIA LN,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 16:53:00
210000040,"01/04/2021, 10:45:00 pm","01/06/2021, 5:47:04 am",PALO ALTO,CA,94301,800 Block RAMONA ST,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 15:45:00
210000033,"01/04/2021, 3:18:00 pm","01/06/2021, 5:47:04 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 08:18:00
210000029,"01/03/2021, 10:00:00 pm","01/06/2021, 5:47:03 am",PALO ALTO,CA,94303,DRIFTWOOD DR & ARBUTUS AV,RMS: SEX CRIME/INDECENT EXPOSURE,Sexual Offense,SEX CRIME/INDECENT EXPOSURE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-03 16:35:00
210000020,"01/03/2021, 5:07:00 am","01/06/2021, 5:47:01 am",PALO ALTO,CA,94303,MIDDLEFIELD RD & EMBARCADERO RD,RMS: TRAFFIC/SUSPENDED LICENSE,Traffic,TRAFFIC/SUSPENDED LICENSE</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-02 22:07:00
210000031,"01/04/2021, 6:57:00 am","01/06/2021, 5:47:03 am",PALO ALTO,CA,94303,100 Block PRIMROSE WAY,RMS: TRAFFIC/SUSPENDED LICENSE,Traffic,TRAFFIC/SUSPENDED LICENSE</br><b>Disposition: </b> ARREST/CITE-ADULT-FSD<br /><b>Report Date: </b>2021-01-03 23:57:00
210000030,"01/04/2021, 2:50:00 am","01/06/2021, 5:47:03 am",PALO ALTO,CA,94303,SAN ANTONIO RD & MIDDLEFIELD RD,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b> ARREST/CITE-ADULT-FSD<br /><b>Report Date: </b>2021-01-03 19:50:00
210000019,"01/03/2021, 2:37:00 am","01/06/2021, 5:47:00 am",PALO ALTO,CA,94306,EL CAMINO REAL & CALIFORNIA AV,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b> ARREST/CITE-ADULT-FSD<br /><b>Report Date: </b>2021-01-02 19:37:00
